x,y,CNTR_ID,dlt,tcd
0,0,,,18
0,1,,2,34
0,2,ES,,10
0,3,,,11
0,10,,,25
0,11,,2,
0,12,,,16
0,13,,,23
0,14,,,2
0,17,,,6
0,19,,,7
0,20,,,9
0,23,,,14
0,24,,,17
0,26,ES,,20
0,27,,,36
0,28,,,11
0,29,,,9
0,30,,,2
0,31,,,5
0,32,,,48
0,33,,,18
0,34,,,16
0,35,ES,,4
0,36,,,38
0,37,,,29
0,44,,,2
0,45,,,6
0,46,,,7
0,47,,1,32
0,48,,1,57
0,49,,,65
0,50,,,38
0,51,,1,52
0,52,,1,41
0,53,,1,15
0,54,,,24
0,57,,,13
0,58,,,3
0,59,,,19
0,60,,,4
0,61,,,24
0,62,ES,,19
0,69,ES,,20
0,71,ES,,5
0,72,,,6
0,73,,1,24
0,74,,,28
0,75,,,7
0,76,,1,18
0,77,,,13
0,78,ES,1,5
0,79,,1,19
0,80,,,3
0,95,,,13
0,96,,,1
0,99,ES,,18
0,100,ES,1,19
0,101,ES,1,50
0,102,ES,2,17
0,103,ES,,2
0,104,ES,,25
0,105,,1,50
0,106,,1,72
0,107,,1,54
0,108,ES,1,75
0,109,,,39
0,111,,,20
0,112,,1,61
0,113,,1,63
0,114,,,51
0,115,ES,,36
0,116,ES,1,57
0,117,,1,69
0,118,,1,76
0,119,ES,1,58
0,120,ES,1,56
0,121,ES,1,49
0,122,ES,1,48
0,124,ES,,58
0,125,ES,1,41
0,126,ES,1,68
0,127,,1,72
1,0,,,20
1,1,,,36
1,2,,,9
1,3,,,4
1,10,,,20
1,11,,,10
1,12,,,15
1,13,,,14
1,14,ES,,6
1,15,,,9
1,17,,,2
1,19,,,1
1,20,,,3
1,21,,,9
1,22,,,39
1,23,,,33
1,24,,,3
1,26,,,26
1,27,,,26
1,28,,,15
1,29,,,15
1,30,,,2
1,31,,,22
1,32,,,13
1,33,ES,,7
1,34,,,7
1,35,ES,,23
1,36,,,9
1,37,,,1
1,41,ES,,10
1,42,,,13
1,43,,1,20
1,44,,,28
1,46,ES,,2
1,47,,1,32
1,48,,1,19
1,49,,,17
1,51,,,6
1,52,,1,7
1,53,,,22
1,54,ES,,22
1,62,,,5
1,69,,,6
1,71,ES,,1
1,72,,1,36
1,73,,1,56
1,74,,2,26
1,75,,,13
1,76,,,3
1,77,ES,,1
1,78,,,31
1,79,,,15
1,80,ES,,1
1,83,,,1
1,84,,,4
1,93,,,6
1,94,,,1
1,99,ES,,10
1,100,ES,,28
1,101,ES,,27
1,102,ES,,22
1,104,,,8
1,105,ES,1,64
1,106,,1,64
1,107,,,69
1,108,ES,1,24
1,109,ES,1,54
1,110,,,50
1,111,,,9
1,112,,1,60
1,113,,1,58
1,114,ES,,55
1,115,ES,,55
1,116,,1,74
1,117,,1,76
1,118,ES,1,76
1,119,ES,1,68
1,120,ES,1,71
1,121,ES,1,47
1,122,ES,1,24
1,123,ES,,16
1,124,ES,,62
1,125,ES,1,72
1,126,ES,1,74
1,127,ES,1,62
2,0,,1,29
2,1,,,13
2,10,,,2
2,11,,,22
2,12,,,6
2,13,,,4
2,21,,,4
2,22,ES,,9
2,23,,,14
2,30,,,17
2,31,ES,,40
2,32,,,33
2,33,ES,,9
2,42,,,37
2,43,,1,38
2,44,,,9
2,47,,,15
2,48,,,1
2,49,,,30
2,53,,,21
2,60,,,16
2,65,ES,2,
2,67,,,11
2,71,,1,12
2,72,,1,24
2,73,,1,74
2,74,,2,60
2,75,ES,2,26
2,76,,,5
2,78,ES,,13
2,79,,,19
2,80,,,1
2,83,ES,,2
2,84,,,8
2,92,,,22
2,93,,,13
2,94,,,3
2,99,,1,54
2,100,ES,,48
2,101,ES,,20
2,102,ES,,28
2,103,ES,,28
2,105,ES,1,29
2,106,ES,1,28
2,107,,,54
2,108,ES,1,31
2,109,,1,28
2,110,,1,32
2,111,,1,59
2,112,,1,33
2,113,,1,37
2,114,ES,,24
2,115,ES,1,61
2,116,,1,78
2,117,,1,80
2,118,,1,66
2,119,ES,1,75
2,120,ES,1,76
2,121,ES,1,48
2,122,ES,1,53
2,123,ES,,50
2,124,ES,1,58
2,125,ES,1,79
2,126,ES,1,64
2,127,ES,1,41
3,0,,1,33
3,1,,,8
3,8,,,9
3,9,,,4
3,10,,,9
3,11,,,23
3,12,,,8
3,13,,,5
3,14,,,18
3,19,,,12
3,20,,,9
3,26,ES,,3
3,27,ES,,19
3,28,,,26
3,29,,,33
3,30,ES,,13
3,31,,,22
3,32,,,3
3,36,,,8
3,37,,,3
3,38,,,8
3,39,,,14
3,40,,,15
3,42,,,3
3,43,,,4
3,44,ES,,4
3,45,,,11
3,49,,,4
3,50,,1,
3,51,,1,62
3,52,,,35
3,53,,,45
