x,y,CNTR_ID,dlt,tcd
98,0,NO,,83
100,0,,,3
100,1,,,1
101,0,,,25
101,1,,,13
101,3,NO,,30
101,5,NO,,48
102,0,,,4
102,1,,,3
102,2,,,5
102,3,,,9
102,5,NO,,8
102,6,,,9
102,7,,,54
103,1,NO,,3
103,2,,,10
103,3,NO,1,20
103,4,,1,
103,5,,,31
103,6,,,31
103,7,NO,,28
104,1,,,4
104,2,,,15
104,3,,,4
104,4,,,20
104,5,NO,,3
104,6,,,16
104,8,,,17
104,9,,,32
105,0,NO,,20
105,1,NO,,10
105,3,,,6
105,4,,,26
105,5,NO,1,1
105,6,NO,,20
105,7,,,25
105,8,,,20
105,9,,,14
106,1,NO,,77
106,3,NO,,34
106,6,NO,,16
106,11,NO,,90
107,7,NO,,19
107,8,NO,,19
107,9,,,19
120,9,,,92
121,15,,,44
122,1,,,96
122,7,,,88
122,12,,,100
122,15,,,80
122,16,,,70
123,1,,,56
123,6,,,52
123,7,,,34
123,11,NO,,46
123,12,NO,1,42
123,15,NO,,9
123,16,,,2
124,1,,,5
124,2,,,15
124,6,,,37
124,11,NO,1,33
124,12,NO,1,63
124,15,NO,,52
124,16,,,17
125,0,NO,,30
125,1,NO,,4
125,2,NO,,7
125,6,NO,,17
125,7,,,19
125,10,NO,,64
125,11,NO,,26
125,12,,,43
125,14,NO,,30
125,15,NO,,30
125,16,NO,,72
126,0,NO,1,34
126,1,NO,1,33
126,2,NO,,21
126,5,,,96
126,6,,1,33
126,7,,1,
126,10,NO,1,42
126,12,,,34
126,13,,,34
126,14,NO,1,27
126,15,,1,45
126,16,,,20
126,17,,,20
126,19,,,95
127,0,,1,5
127,1,,,6
127,2,,1,10
127,3,,,28
127,4,,,17
127,5,,,19
127,6,,,26
127,7,,,17
127,8,,,48
127,9,,1,
127,10,,,25
127,11,NO,,7
127,12,,1,25
127,13,,,30
127,14,,,4
127,15,,,5
127,16,,,19
127,17,,,11
127,18,,,30
127,19,,,14
127,22,,,44
